cif,frekuensi sal_dplk,frekuensi pos,frekuensi trf,frekuensi antarbank,saldo
9217635219,NULL,NULL,2,NULL,849668.000
9063975989,NULL,4,6,NULL,11273363.000
9864033640,NULL,1,NULL,NULL,156876.000
9654139312,NULL,1,NULL,NULL,3764565.000
9230008476,NULL,5,7,1,77100529.000
9096915749,NULL,1,NULL,NULL,8746535.000
9365095328,NULL,NULL,3,NULL,281264374.000
10226616678,NULL,1,NULL,NULL,36000.000
10237377298,NULL,NULL,1,NULL,202498.000
9232448072,NULL,2,NULL,3,453969.000
9343623918,NULL,1,68,8,5950.000
9017697609,NULL,2,NULL,NULL,15165999.000
9399228379,NULL,NULL,1,2,71099.000
9527938278,NULL,NULL,1,2,7550124.000
9996590997,NULL,NULL,NULL,1,213592.000
9409290114,NULL,1,NULL,NULL,3369837.000
9194761420,NULL,1,NULL,NULL,385756.000
9135899577,NULL,NULL,NULL,1,12789063.000
10201538399,NULL,1,NULL,NULL,769606.000
9202102619,NULL,1,NULL,2,1006067.000
9165505791,NULL,1,NULL,NULL,9764924.000
9794332593,NULL,NULL,1,NULL,4644.000
9193193181,NULL,1,NULL,NULL,4544787.000
9706414123,NULL,NULL,2,NULL,0.000
9752951805,NULL,1,1,2,2648475.000
9528822078,NULL,NULL,4,1,361697.000
9069116590,NULL,1,NULL,NULL,45244694.000
9488842029,NULL,NULL,NULL,2,111013371.000
9054649189,NULL,1,NULL,NULL,5874962.000
9156543333,NULL,NULL,9,5,66639931.000
9552749886,NULL,1,NULL,NULL,3577732.000
9422881503,NULL,2,3,4,2193850.000
9178024313,NULL,NULL,NULL,1,1322003.000
9195831856,NULL,4,NULL,3,12089696.000
9318552582,NULL,1,NULL,NULL,81000.000
9239805082,NULL,1,NULL,NULL,4734699.000
9355453519,NULL,1,NULL,NULL,252496060.000
9237626006,NULL,NULL,7,NULL,114145.000
9389215689,NULL,2,NULL,NULL,1265253.000
9537828688,NULL,3,NULL,NULL,0.000
10139024197,NULL,1,NULL,NULL,44079067.000
9265176649,NULL,NULL,6,4,4058606.000
9142494638,NULL,NULL,2,NULL,3089565.000
10040330991,NULL,1,NULL,NULL,0.000
9193226129,NULL,1,NULL,NULL,16370062.000
9241095868,NULL,1,NULL,NULL,2412855.000
9156441117,NULL,1,NULL,NULL,1251783.000
9114344880,NULL,NULL,4,9,6481351.000
9558377028,NULL,NULL,NULL,2,23743700.000
9599218646,NULL,NULL,3,NULL,640165.000
10165060797,NULL,1,NULL,NULL,5810.000
9185825180,NULL,1,NULL,NULL,16030784.000
9327748113,NULL,2,NULL,NULL,140799913.000
9343376989,NULL,4,6,1,4220420.000
9026627402,NULL,2,2,2,227489.000
9390035428,NULL,1,NULL,NULL,2163221.000
9161258196,NULL,5,3,4,13101.000
9514220506,NULL,NULL,NULL,2,7494.000
9940064923,NULL,NULL,NULL,1,15705.000
10155878746,NULL,1,NULL,NULL,84909.000
9194286775,NULL,4,NULL,6,13539297.000
9109263173,NULL,NULL,2,2,4375419.000
10237657555,NULL,1,NULL,NULL,34001.000
9238556961,NULL,1,NULL,NULL,2875362.000
9059724567,NULL,5,16,37,19817478.000
9272868754,NULL,NULL,NULL,2,2755141.000
9274006219,NULL,1,NULL,NULL,10478105.000
10115201781,NULL,NULL,59,NULL,69307422.000
9714276082,NULL,2,NULL,NULL,23967938.000
9043300599,NULL,1,NULL,NULL,436645402.000
9194743846,NULL,3,13,5,2037492.000
9254099550,NULL,15,5,2,1256750.000
10165787045,NULL,1,NULL,NULL,714929.000
9087634003,NULL,1,NULL,NULL,211361.000
9486837262,NULL,NULL,2,NULL,7612778.000
9158393677,NULL,1,NULL,NULL,9019718.000
9706882227,NULL,1,NULL,NULL,5126.000
9273568487,NULL,2,3,11,196927933.000
9243662769,NULL,2,NULL,1,2067115.000
10238017299,NULL,1,NULL,NULL,238000.000
9096127725,NULL,1,NULL,NULL,178198.000
9318770975,NULL,2,NULL,4,35902325.000
9268908838,NULL,1,1,NULL,1541508.000
10111990081,NULL,1,NULL,NULL,4142690.000
9379683853,NULL,NULL,NULL,2,55189.000
10210876275,NULL,1,NULL,NULL,1234014.000
9245613280,NULL,2,12,4,28237520.000
9187933226,NULL,3,2,NULL,336287.000
9022706616,NULL,1,NULL,NULL,108672400.000
9086311163,NULL,1,NULL,3,494392.000
9713332974,NULL,2,NULL,1,5066283.000
9060136593,NULL,5,NULL,NULL,22578999.000
9183330522,NULL,1,NULL,NULL,118772.000
9776051445,NULL,3,NULL,2,1789100.000
9920770377,NULL,2,NULL,NULL,33408.000
9154692072,NULL,4,NULL,29,167284.000
9375101346,NULL,3,2,3,454413.000
9803096097,NULL,1,NULL,NULL,40092832.000
9004889952,NULL,2,9,5,5590237.000
9375212614,NULL,1,NULL,NULL,133114860.000
9171381470,NULL,NULL,4,NULL,38859.000
9180245719,NULL,6,NULL,NULL,184808841.000
9309122247,NULL,1,NULL,NULL,294384088.000
9141080324,NULL,6,NULL,4,34699299.000
9084955491,NULL,NULL,NULL,3,7429232.000
9304730516,NULL,1,NULL,NULL,965359.000
9412795250,NULL,1,1,NULL,12594635.000
9414924059,NULL,1,NULL,NULL,4055966.000
9334218399,NULL,1,NULL,NULL,1363401.000
9064473443,NULL,6,2,2,99945612.000
9009969225,NULL,4,NULL,NULL,5533972.400
9193128234,NULL,1,NULL,NULL,4101458.000
10109198537,NULL,1,NULL,NULL,2098.000
9325022633,NULL,1,NULL,NULL,87967.000
9316623854,NULL,NULL,NULL,1,705882.000
9164802278,NULL,9,7,2,1422748.000
9081368631,NULL,1,4,2,2997189.000
9419887178,NULL,NULL,6,3,125566949.000
9136708365,NULL,5,19,9,49290319.000
9335082715,NULL,1,NULL,NULL,1778552.000
9077572631,NULL,1,NULL,NULL,312514.000
9128566623,NULL,1,NULL,NULL,3101899.000
10192798945,NULL,2,NULL,NULL,825409.000
9215758268,NULL,NULL,1,2,80518.000
9144000483,NULL,2,NULL,NULL,49983683.000
9017633060,NULL,NULL,NULL,6,1443445.000
9209546662,NULL,NULL,7,6,2922406.000
9586922510,NULL,2,NULL,NULL,206391664.000
9814226184,NULL,1,NULL,NULL,6778504.000
9113698120,NULL,7,NULL,NULL,0.000
9363553054,NULL,2,NULL,NULL,469404.000
10140025621,NULL,1,NULL,NULL,84126140.000
9139364796,NULL,2,NULL,NULL,3917474.000
9190014172,NULL,13,NULL,NULL,937137.000
10039816287,NULL,1,NULL,NULL,965848.000
9160181438,NULL,3,4,8,6711.000
9222019513,NULL,NULL,2,NULL,120812800.000
9439084726,NULL,1,NULL,NULL,2160997.000
9334090966,NULL,1,NULL,NULL,409555.000
10054641944,NULL,1,NULL,NULL,7755175.000
9260501978,NULL,NULL,1,NULL,166533.000
9259174119,NULL,NULL,3,7,18132680.000
10223992091,NULL,1,NULL,NULL,45023.000
9303389825,NULL,NULL,1,NULL,544783540.000
9680018000,NULL,5,3,5,19136669.000
9171804520,NULL,2,8,1,40865.000
9154601632,NULL,NULL,4,1,16638271.000
9251552202,NULL,1,NULL,NULL,4447469.000
9794262052,NULL,NULL,2,NULL,943.000
9379997308,NULL,1,NULL,NULL,13525931.000
9250407166,NULL,NULL,NULL,3,302367.000
9315720913,NULL,1,NULL,NULL,21670795.000
9681426032,NULL,NULL,3,NULL,10901734.000
9215105856,NULL,1,8,1,5101227.000
9851634999,NULL,1,NULL,NULL,499340.000
9193098428,NULL,NULL,6,1,95373200.000
10038741024,NULL,NULL,2,1,498461.000
9247552591,NULL,9,2,19,8334970.000
9272404000,NULL,1,NULL,NULL,361116.000
9571409934,NULL,7,11,5,3499804.000
9179828443,NULL,1,4,3,12026990.000
9030106777,NULL,1,NULL,3,97681174.000
9283169536,NULL,1,1,NULL,111853.000
9168651120,NULL,2,NULL,NULL,1575860.000
9078480325,NULL,2,2,3,22149199.000
9558295148,NULL,NULL,2,1,10461212.000
9056081324,NULL,2,2,4,14859610.000
9369236806,NULL,1,1,8,29384109.000
9195621195,NULL,9,18,32,2450593.000
9183251170,NULL,1,NULL,NULL,141926.000
9303937075,NULL,6,8,6,54763.000
9384061958,NULL,1,NULL,NULL,215467.000
9734722133,NULL,NULL,NULL,1,3333987.000
9128442113,NULL,1,NULL,NULL,490537465.000
9299029785,NULL,NULL,NULL,3,595399.000
9630042133,NULL,1,NULL,NULL,6075945.000
9165542914,NULL,NULL,46,2,459407.000
9000125967,NULL,4,2,NULL,62509742.000
9137267267,NULL,1,NULL,NULL,597822888.000
9155936798,NULL,20,305,17,7487.000
9339267108,NULL,1,NULL,NULL,8104998.000
9216576484,NULL,2,2,1,25988282.000
9915740566,NULL,NULL,1,NULL,36014.000
10112467556,NULL,1,NULL,NULL,19265.000
9092992442,NULL,NULL,4,NULL,3093896.000
9185767123,NULL,1,NULL,NULL,191278.000
9193845371,NULL,1,NULL,NULL,23218800.000
9624782788,NULL,1,NULL,NULL,108972.000
9759279414,NULL,1,3,NULL,67610.000
9167876562,NULL,1,NULL,NULL,0.000
9133188834,NULL,7,19,NULL,1555975.000
9136631686,NULL,1,NULL,NULL,32643045.000
10157457600,NULL,1,NULL,NULL,135045.000
10237183155,NULL,1,NULL,NULL,82008.000
9895001787,NULL,1,NULL,NULL,4957228.000
9404870425,NULL,1,NULL,NULL,16221.000
9556929660,NULL,2,1,1,6563263.000
9826246127,NULL,1,NULL,NULL,1091384.000
9082294289,NULL,1,NULL,NULL,107970015.000
10223681143,NULL,1,NULL,NULL,13500.000
9151286446,NULL,NULL,11,8,15630921.000
9438881392,NULL,1,NULL,NULL,36232.000
9805795393,NULL,1,NULL,NULL,1583452.000
9004095449,NULL,NULL,NULL,1,521127.000
9676489415,NULL,NULL,1,1,2931360.000
9003903673,NULL,6,NULL,NULL,101899144.000
9378366402,NULL,1,NULL,NULL,47267.000
9316477078,NULL,NULL,12,1,19007.000
9863787015,NULL,6,103,NULL,771.000
9350736955,NULL,1,NULL,NULL,3071363.000
9227995911,NULL,1,NULL,NULL,4634544.000
9208784573,NULL,5,10,5,87100546.000
9235979979,NULL,1,NULL,NULL,7726938.000
9320597193,NULL,NULL,21,1,11628.000
9784899555,NULL,2,NULL,NULL,1132308.000
10081358624,NULL,1,NULL,NULL,78401.000
9418617292,NULL,1,NULL,NULL,1304858.000
9214373567,NULL,4,9,9,123685.000
9762646150,NULL,NULL,20,NULL,3213604.000
9235515286,NULL,1,3,4,41195850.000
10201684963,NULL,1,NULL,NULL,2500.000
9601347007,NULL,NULL,NULL,3,59600.000
9802717896,NULL,NULL,NULL,1,0.000
9305239767,NULL,1,NULL,NULL,268364.000
9170213416,NULL,NULL,NULL,1,1557988.000
9411178148,NULL,1,NULL,NULL,7716901.000
10081014055,NULL,1,NULL,NULL,66814.000
9229355000,NULL,NULL,1,4,2666897.000
9790170152,NULL,1,NULL,NULL,3707429.000
9658477270,NULL,1,NULL,NULL,6595720.000
10223528430,NULL,1,NULL,NULL,3416385.000
9858129325,NULL,1,NULL,NULL,10702312.000
9271096990,NULL,1,NULL,NULL,26399809.000
9132989722,NULL,1,NULL,NULL,10284499.000
9105268221,NULL,7,2,1,7105441.000
10221102573,NULL,1,NULL,NULL,58521.000
9298012235,NULL,1,NULL,NULL,18874164.000
9327606718,NULL,NULL,6,1,2104593.000
9289270403,NULL,1,NULL,NULL,16942.000
9654634113,NULL,2,1,2,6976819.000
9117680430,NULL,2,NULL,6,9112357.000
9923234639,NULL,1,NULL,NULL,4261619.000
9162346844,NULL,1,NULL,NULL,26511077.000
9790880486,NULL,1,NULL,NULL,2956.000
9789939889,NULL,NULL,1,NULL,3714242.000
10139737793,NULL,1,NULL,NULL,996170.000
9299676338,NULL,6,10,3,6292609.000
9263189301,NULL,1,NULL,NULL,751049.000
9754957052,NULL,3,15,NULL,0.000
9013951966,NULL,1,NULL,NULL,74487.000
9058467576,NULL,1,NULL,NULL,61499049.000
9307142838,NULL,1,NULL,NULL,2088814.000
9789530065,NULL,2,NULL,NULL,1143432.000
9095500238,NULL,NULL,2,3,33721177.000
9313546653,NULL,1,NULL,NULL,1285022.000
9449814741,NULL,1,NULL,NULL,3457838.000
9399268122,NULL,1,NULL,NULL,428578.000
9004188729,NULL,NULL,1,NULL,119746.000
9233771552,NULL,NULL,3,10,6971068.000
9380826056,NULL,2,NULL,NULL,759719.000
9399257088,NULL,1,NULL,NULL,42776.000
9414339436,NULL,1,NULL,NULL,4226493.000
9759658699,NULL,1,NULL,NULL,44599939.000
9230316057,NULL,1,3,NULL,208559.000
9324571687,NULL,1,NULL,NULL,7182498.000
9257884615,NULL,NULL,1,1,628604.000
10137631283,NULL,1,NULL,NULL,220903.000
9176062527,NULL,2,NULL,NULL,15037676.000
9580328659,NULL,3,12,NULL,74029.000
9311927891,NULL,NULL,7,1,223760.000
10079397467,NULL,2,NULL,NULL,1013514.000
9795447798,NULL,1,NULL,NULL,36510.000
9001804777,NULL,NULL,NULL,1,1033008.000
9665933356,NULL,12,NULL,NULL,2087998.000
9408190990,NULL,1,3,5,20450.000
9402121931,NULL,NULL,1,NULL,168000.000
9757467234,NULL,1,NULL,NULL,2399516.000
10192437336,NULL,1,NULL,NULL,84478.000
9071325509,NULL,1,NULL,NULL,135252202.000
9168695070,NULL,1,NULL,NULL,30461129.000
9115611168,NULL,2,NULL,4,6005138.000
9256309186,NULL,1,NULL,NULL,346798.000
9384149947,NULL,1,NULL,NULL,4211685.000
9655217270,NULL,1,NULL,NULL,314658.000
10232596121,NULL,NULL,1,1,653656.000
10236130607,NULL,NULL,1,NULL,3446007.000
9674250202,NULL,1,NULL,NULL,860850.000
9552950400,NULL,NULL,3,NULL,1305584.000
9165287840,NULL,6,NULL,2,14733077.000
9847870231,NULL,1,NULL,NULL,384404.000
9100467441,NULL,NULL,6,NULL,571746874.150
9306311921,NULL,1,NULL,NULL,1444964.000
9530818214,NULL,NULL,6,11,19468322.000
9220209640,NULL,12,7,18,2506068.000
10223681739,NULL,1,NULL,NULL,172581.000
9121098213,NULL,1,NULL,NULL,1042353.000
9393102915,NULL,1,1,2,4531225.000
9712925909,NULL,5,NULL,1,1209359.000
9747643923,NULL,1,NULL,2,857028.000
9753118198,NULL,1,NULL,NULL,1677.000
9199182341,NULL,1,NULL,NULL,19078881.000
9180406688,NULL,2,NULL,NULL,5561586.000
9213316137,NULL,1,NULL,NULL,19144670.000
9078321971,NULL,1,5,NULL,10517371.000
9055688801,NULL,4,16,NULL,66030706.000
9161996300,NULL,1,NULL,NULL,4120614.000
10238320056,NULL,NULL,1,NULL,12500.000
9003805538,NULL,1,NULL,NULL,500004284.000
9307583333,NULL,NULL,2,NULL,337516.000
9313631788,NULL,1,NULL,NULL,9140521.000
9341982845,NULL,1,NULL,NULL,4166.000
9269169909,NULL,1,NULL,NULL,2743759.000
9128716763,NULL,3,16,1,167905404.000
9301417204,NULL,3,NULL,NULL,48077010.000
9199824832,NULL,2,NULL,NULL,2538732.000
10237590992,NULL,NULL,2,NULL,234998.000
9166913317,NULL,1,NULL,NULL,208633.000
9101771264,NULL,1,NULL,NULL,2645200.000
9089977455,NULL,NULL,1,NULL,1148177.000
9598115685,NULL,1,NULL,NULL,3806612.000
9325503681,NULL,6,NULL,2,47626177.000
9811413086,NULL,1,NULL,NULL,45078.000
9001178051,NULL,6,1,NULL,29773116.000
9241933020,NULL,3,1,1,11506503.000
9682095672,NULL,1,NULL,NULL,26045.000
9155257671,NULL,NULL,1,NULL,640693.000
9802179314,NULL,1,NULL,NULL,188570.000
9789466877,NULL,1,NULL,NULL,7041326.000
9792606352,NULL,NULL,NULL,7,1238851.000
10106317180,NULL,1,NULL,NULL,0.000
9209098901,NULL,NULL,5,1,334868.000
9110035941,NULL,1,NULL,NULL,140942.000
10236176033,NULL,1,NULL,NULL,1787482.000
9809499079,NULL,NULL,3,1,2125137.000
10186947487,NULL,NULL,1,NULL,30400.000
9790894705,NULL,1,NULL,NULL,116410.000
10232502268,NULL,1,NULL,NULL,0.000
9253859753,NULL,NULL,2,4,27499083.000
9280200613,NULL,1,NULL,NULL,5854831.000
9398928348,NULL,NULL,NULL,2,8655.000
9562203991,NULL,1,NULL,NULL,4211302.000
9763477168,NULL,1,NULL,NULL,271528.000
9189000594,NULL,1,NULL,NULL,103172.000
9925885219,NULL,1,NULL,NULL,3166323.000
9049955102,NULL,NULL,3,NULL,389353706.000
9854890159,NULL,6,4,4,3525610.000
9169432301,NULL,1,NULL,NULL,950772.000
9307359855,NULL,1,3,23,337581029.000
9265990975,NULL,NULL,2,NULL,6189.000
9360596135,NULL,4,1,8,35279.000
9377443159,NULL,NULL,1,NULL,334407.000
9206190109,NULL,3,NULL,NULL,3311.000
9349900567,NULL,NULL,NULL,1,10404545.000
9150124360,NULL,1,NULL,NULL,818250.000
9239020138,NULL,NULL,9,1,2817817.000
9377674454,NULL,1,NULL,NULL,805778.000
9240019073,NULL,1,NULL,NULL,62500.000
9486189217,NULL,1,NULL,NULL,49300442.000
9807853357,NULL,1,NULL,NULL,11602491.000
9748129646,NULL,1,NULL,NULL,21723624.000
9348364223,NULL,1,NULL,NULL,15189.000
9168298680,NULL,1,6,3,4334581.000
9020324742,NULL,1,NULL,5,143186834.000
9093031018,NULL,NULL,NULL,1,2274491.000
9176181188,NULL,NULL,5,NULL,1992560.000
9145203531,NULL,1,NULL,2,563810.000
9277271753,NULL,NULL,NULL,2,12130618.000
9435299454,NULL,NULL,NULL,2,7462219.000
9340620691,NULL,NULL,3,NULL,4232767.000
9146262107,NULL,2,11,6,12926173.000
9674902584,NULL,1,NULL,NULL,3188780.000
9268594923,NULL,NULL,1,2,108278.000
9668103806,NULL,3,12,NULL,5019976.000
9306181833,NULL,NULL,NULL,3,6031220.000
9454888819,NULL,2,NULL,NULL,17638833.000
9378485017,NULL,1,NULL,NULL,5184581.000
9223620020,NULL,1,NULL,NULL,174834.000
9301369328,NULL,NULL,1,1,6081226.000
9129148842,NULL,1,NULL,NULL,110137530.000
10114907122,NULL,NULL,16,7,28324.000
9360361948,NULL,1,NULL,NULL,119710.000
9093248032,NULL,NULL,9,3,565653663.000
9345161551,NULL,4,11,40,3248466.000
9169953377,NULL,1,NULL,NULL,1704465.000
9754720867,NULL,1,NULL,NULL,3425326.000
9725028630,NULL,1,NULL,NULL,8344436.000
10186765587,NULL,1,NULL,NULL,52800.000
9301567747,NULL,2,NULL,NULL,2487950.000
10113577520,NULL,1,NULL,NULL,7903546.000
9064572943,NULL,NULL,2,NULL,1119393683.000
10164604016,NULL,1,NULL,NULL,252589.000
9180437042,NULL,NULL,1,NULL,242265641.000
9442483073,NULL,7,NULL,NULL,108627876.000
9232564041,NULL,1,NULL,NULL,4055254.000
10109045365,NULL,1,NULL,NULL,0.000
9693138544,NULL,1,NULL,NULL,1321860.000
9336924010,NULL,3,6,10,34183.000
9862186266,NULL,1,NULL,NULL,29583.000
9792680162,NULL,NULL,56,1,3101.000
9060006168,NULL,2,1,1,17729354.150
9736615190,NULL,NULL,1,4,8816345.000
9572497810,NULL,1,NULL,NULL,34099500.000
9645628459,NULL,NULL,NULL,1,194647715.000
9586503300,NULL,1,NULL,NULL,60272985.000
9142976722,NULL,1,NULL,NULL,28019767.000
9002538744,NULL,1,NULL,NULL,1967602911.000
9796723552,NULL,2,NULL,1,129122.000
9696199926,NULL,NULL,2,NULL,0.000
9423535288,NULL,NULL,NULL,4,15122912.000
10239818255,NULL,1,NULL,NULL,984997.000
9051888658,NULL,1,NULL,NULL,53282604.000
9131069525,NULL,1,NULL,NULL,4951.000
9665888378,NULL,1,26,NULL,0.000
9455000877,NULL,1,NULL,3,8647.000
9117061522,NULL,NULL,6,7,24753887.000
9053974096,NULL,1,NULL,5,11978622.000
9449916134,NULL,1,NULL,NULL,408761429.000
9308780194,NULL,4,NULL,NULL,997860.000
9013812570,NULL,1,NULL,NULL,57485328.000
9046536277,NULL,7,1,1,28216732.000
9078557353,NULL,NULL,3,NULL,39025790.000
9213305847,NULL,1,NULL,NULL,11761948.000
9157746255,NULL,1,1,18,79828750.000
10172392732,NULL,2,NULL,NULL,0.000
9056897509,NULL,1,NULL,NULL,156710495.000
10106916893,NULL,1,NULL,NULL,58441.000
9486690282,NULL,2,NULL,NULL,6428495.000
9264750830,NULL,1,NULL,6,74296046.000
10139637436,NULL,1,NULL,NULL,27907.000
10223746859,NULL,1,NULL,NULL,742000.000
9022190874,NULL,3,NULL,NULL,68302896.000
9779867699,NULL,2,NULL,NULL,134395999.000
9236505116,NULL,1,NULL,NULL,2188840.000
9427127416,NULL,NULL,13,NULL,317608692.000
9208899125,NULL,1,NULL,NULL,1024886.000
9219273278,NULL,1,7,2,29333412.000
9315031203,NULL,1,NULL,NULL,7992155.000
9909739409,NULL,NULL,3,NULL,797280.000
9123822925,NULL,NULL,NULL,1,165500.000
9786105431,NULL,1,NULL,NULL,25198486.000
9142498824,NULL,1,NULL,NULL,56297.000
9132022329,NULL,1,NULL,NULL,5145645.000
9393106290,NULL,NULL,1,1,16326.000
9514144301,NULL,1,NULL,NULL,63749549.000
9229888499,NULL,1,NULL,NULL,29334447.000
9237411089,NULL,1,NULL,NULL,423368.000
9402368608,NULL,1,1,NULL,1171949.000
9137264974,NULL,3,NULL,20,36266463.000
9122032011,NULL,4,12,NULL,23890784.000
9277839511,NULL,NULL,10,NULL,113117.000
9833683596,NULL,4,1,3,1233609.000
9256814142,NULL,2,NULL,NULL,14350165.000
9282363887,NULL,1,NULL,NULL,1238710.000
9150983866,NULL,1,NULL,NULL,90892015.000
9181391187,NULL,NULL,1,NULL,163357.000
9775941870,NULL,2,1,2,96232627.000
9122899030,NULL,NULL,NULL,2,13179718.000
9256926290,NULL,NULL,4,1,1482277.000
9977311565,NULL,1,NULL,NULL,0.000
9318728888,NULL,NULL,7,2,2642611.000
10226651438,NULL,1,NULL,NULL,2794719.000
9538533242,NULL,NULL,1,NULL,1647.000
10238684620,NULL,NULL,1,NULL,484000.000
9138034870,NULL,5,6,5,4819214.000
9854735460,NULL,1,NULL,NULL,241720.000
10045805916,NULL,1,NULL,NULL,2367.000
10171826810,NULL,1,NULL,NULL,955846.000
9433257539,NULL,11,3,14,6203647.000
9573656321,NULL,1,NULL,NULL,24646322.000
9164272494,NULL,NULL,9,NULL,750622.000
9153607512,NULL,1,NULL,NULL,510492.000
9194402654,NULL,1,NULL,NULL,155754347.000
9090978611,NULL,6,2,NULL,894692.000
9473531675,NULL,2,5,3,1933360.000
9311826228,NULL,1,NULL,NULL,7434157.000
9044196092,NULL,1,NULL,NULL,299997028.000
9747077525,NULL,1,NULL,NULL,3087518.000
9077726295,NULL,NULL,6,4,40175529.000
9249000824,NULL,1,NULL,NULL,708207.000
9254469738,NULL,3,15,NULL,67675.000
9156976420,NULL,14,2,NULL,6640443.000
9297872220,NULL,1,NULL,NULL,521.000
10191720200,NULL,1,NULL,NULL,153508.000
9419111317,NULL,1,NULL,NULL,0.000
9788612419,NULL,9,4,16,447732.000
9418857535,NULL,8,4,5,1341507.000
9674280033,NULL,2,9,8,2801.000
10237810050,NULL,NULL,1,NULL,229104.000
9733934455,NULL,1,NULL,NULL,0.000
9013050927,NULL,1,NULL,NULL,23233426.000
9134625401,NULL,1,NULL,NULL,172769.000
9654582083,NULL,3,63,NULL,3898.000
9847525026,NULL,1,NULL,NULL,112124.000
10111841806,NULL,1,NULL,NULL,418696.000
9118975225,NULL,1,NULL,NULL,55004440.000
9815842066,NULL,NULL,2,1,1228453.000
9759284046,NULL,1,NULL,NULL,2023355.000
9203109006,NULL,2,8,3,1595735.000
10139745895,NULL,3,NULL,NULL,102980489.000
9806765261,NULL,2,NULL,1,5677176.000
9793047506,NULL,1,NULL,NULL,1523900.000
9263906733,NULL,1,NULL,NULL,14235258.000
9341424125,NULL,1,3,NULL,398978.000
9575511866,NULL,3,NULL,NULL,7494621.000
9129432712,NULL,1,NULL,NULL,2423592.000
9399484989,NULL,NULL,NULL,1,1934237.000
9988374807,NULL,NULL,69,NULL,193376.000
10127931385,NULL,1,NULL,NULL,199979047.000
9344911799,NULL,1,NULL,NULL,6837167.000
9266049958,NULL,NULL,NULL,1,0.000
9059864326,NULL,14,11,5,3123428.000
10116891625,NULL,1,NULL,NULL,266014.000
9244227173,NULL,NULL,1,1,120863152.000
9006819960,NULL,2,3,1,2181207.000
9256348285,NULL,1,1,4,2349563.000
10192130156,NULL,1,NULL,NULL,20883793.000
9311449515,NULL,NULL,1,NULL,5508.000
9599509382,NULL,1,NULL,NULL,5216.000
9783015668,NULL,1,NULL,NULL,651462.000
9256898936,NULL,1,NULL,NULL,13033481.000
9012142234,NULL,1,NULL,NULL,101698710.000
9355970234,NULL,1,NULL,NULL,7152226.000
10223927913,NULL,NULL,1,NULL,81000.000
9078258569,NULL,1,NULL,NULL,59851958.000
9385791926,NULL,1,NULL,NULL,8608877.000
9582388956,NULL,1,NULL,NULL,258904.000
9449499502,NULL,NULL,NULL,1,44004.000
10239920783,NULL,1,NULL,NULL,258000.000
9374365847,NULL,NULL,1,NULL,20820647.000
9938989388,NULL,NULL,1,NULL,10159.000
9000372619,NULL,NULL,NULL,2,513313.000
9387203055,NULL,NULL,1,1,111732.000
9020980692,NULL,1,NULL,NULL,1000288.000
9566673387,NULL,NULL,3,NULL,30010.000
9205645310,NULL,3,3,10,374203.000
9765435379,NULL,1,NULL,NULL,306111.000
9981290337,NULL,1,NULL,NULL,8653626.000
9726659373,NULL,3,1,9,15298299.000
9151872893,NULL,NULL,1,NULL,15146.000
9175604033,NULL,5,NULL,NULL,104190248.000
9131511928,NULL,2,NULL,NULL,2972592.000
9750468314,NULL,NULL,1,NULL,422697.000
9792537524,NULL,1,4,NULL,0.000
9093941713,NULL,2,11,4,180106725.000
9133509310,NULL,1,NULL,NULL,21042534.000
10053794620,NULL,3,NULL,NULL,62127473.000
9313269679,NULL,1,2,1,404994.000
9276771137,NULL,NULL,4,NULL,26092155.000
9796635081,NULL,1,NULL,NULL,3011254.000
9108606029,NULL,2,NULL,NULL,202360798.000
9256552681,NULL,1,3,3,7600329.000
9804870987,NULL,1,NULL,NULL,2689915.000
9820573194,NULL,1,NULL,NULL,47540.000
9304750531,NULL,NULL,NULL,2,76993.000
9731656364,NULL,1,NULL,NULL,0.000
9032038440,NULL,1,NULL,NULL,108684858.000
9182860631,NULL,NULL,NULL,1,708194.000
9709148068,NULL,3,2,4,4714037.000
9004080816,NULL,1,NULL,NULL,165074534.000
9162436798,NULL,3,10,5,6263755.000
9378534925,NULL,1,NULL,NULL,4274308.000
9519330957,NULL,1,NULL,NULL,82586.000
9177990545,NULL,1,NULL,NULL,5980570.000
9165397491,NULL,2,4,16,563355268.000
9798133810,NULL,1,NULL,NULL,1633639.000
9231322781,NULL,47,121,3,2033400.000
10109627066,NULL,1,NULL,NULL,4565364.000
9270373006,NULL,NULL,NULL,1,736491.000
9510032526,NULL,1,NULL,NULL,5273910.000
9206429254,NULL,1,NULL,NULL,1220346.000
10110163796,NULL,NULL,NULL,1,54903.000
9377286193,NULL,1,NULL,NULL,670603.000
9239221887,NULL,1,NULL,NULL,4396839.000
9165016710,NULL,NULL,NULL,3,25866605.000
9757736256,NULL,NULL,36,1,0.000
9834453202,NULL,6,4,1,89972.000
9309330247,NULL,1,NULL,NULL,6407423.000
9113911026,NULL,2,NULL,NULL,330389650.000
9387403040,NULL,1,NULL,NULL,781126.000
9388139549,NULL,NULL,3,NULL,8514.000
9076153419,NULL,NULL,NULL,1,25012000.000
